slice_id,patient_id,baseline_method,clean_x,clean_y,N_5_x,N_5_y,S_5_x,S_5_y,E_5_x,E_5_y,W_5_x,W_5_y,N_10_x,N_10_y,S_10_x,S_10_y,E_10_x,E_10_y,W_10_x,W_10_y
img0024_slice_051,img0024,Distance_Transform,310,158,310.0,153.0,310.0,163.0,315.0,158.0,305.0,158.0,310.0,148.0,310.0,168.0,320.0,158.0,300.0,158.0
img0024_slice_052,img0024,Distance_Transform,303,159,303.0,154.0,303.0,164.0,308.0,159.0,298.0,159.0,303.0,149.0,303.0,169.0,313.0,159.0,293.0,159.0
img0024_slice_053,img0024,Distance_Transform,295,158,295.0,153.0,295.0,163.0,300.0,158.0,290.0,158.0,295.0,148.0,295.0,168.0,305.0,158.0,285.0,158.0
img0024_slice_054,img0024,Distance_Transform,261,363,261.0,358.0,261.0,368.0,266.0,363.0,256.0,363.0,261.0,353.0,261.0,373.0,271.0,363.0,251.0,363.0
img0024_slice_055,img0024,Distance_Transform,270,156,270.0,151.0,270.0,161.0,275.0,156.0,265.0,156.0,270.0,146.0,270.0,166.0,280.0,156.0,260.0,156.0
img0024_slice_056,img0024,Distance_Transform,253,151,253.0,146.0,253.0,156.0,258.0,151.0,248.0,151.0,253.0,141.0,253.0,161.0,263.0,151.0,243.0,151.0
img0024_slice_057,img0024,Distance_Transform,247,150,247.0,145.0,247.0,155.0,252.0,150.0,242.0,150.0,247.0,140.0,247.0,160.0,257.0,150.0,237.0,150.0
img0024_slice_058,img0024,Distance_Transform,242,149,242.0,144.0,242.0,154.0,247.0,149.0,237.0,149.0,242.0,139.0,242.0,159.0,252.0,149.0,232.0,149.0
img0024_slice_059,img0024,Distance_Transform,244,140,244.0,135.0,244.0,145.0,249.0,140.0,239.0,140.0,244.0,130.0,244.0,150.0,254.0,140.0,234.0,140.0
img0024_slice_060,img0024,Distance_Transform,245,139,245.0,134.0,245.0,144.0,250.0,139.0,240.0,139.0,245.0,129.0,245.0,149.0,255.0,139.0,235.0,139.0
img0024_slice_061,img0024,Distance_Transform,245,130,245.0,125.0,245.0,135.0,250.0,130.0,240.0,130.0,245.0,120.0,245.0,140.0,255.0,130.0,235.0,130.0
img0024_slice_062,img0024,Distance_Transform,243,132,243.0,127.0,243.0,137.0,248.0,132.0,238.0,132.0,243.0,122.0,243.0,142.0,253.0,132.0,233.0,132.0
img0024_slice_063,img0024,Distance_Transform,244,135,244.0,130.0,244.0,140.0,249.0,135.0,239.0,135.0,244.0,125.0,244.0,145.0,254.0,135.0,234.0,135.0
img0024_slice_064,img0024,Distance_Transform,272,88,272.0,83.0,272.0,93.0,277.0,88.0,267.0,88.0,272.0,78.0,272.0,98.0,282.0,88.0,262.0,88.0
img0024_slice_065,img0024,Distance_Transform,283,91,283.0,86.0,283.0,96.0,288.0,91.0,278.0,91.0,283.0,81.0,283.0,101.0,293.0,91.0,273.0,91.0
img0024_slice_066,img0024,CoM,291,238,291.0,233.0,291.0,243.0,296.0,238.0,286.0,238.0,291.0,228.0,291.0,248.0,301.0,238.0,281.0,238.0
img0024_slice_067,img0024,CoM,297,245,297.0,240.0,297.0,250.0,302.0,245.0,292.0,245.0,297.0,235.0,,,,,287.0,245.0
img0024_slice_068,img0024,CoM,299,250,299.0,245.0,,,,,294.0,250.0,299.0,240.0,,,,,289.0,250.0
img0024_slice_069,img0024,Distance_Transform,270,122,270.0,117.0,270.0,127.0,275.0,122.0,265.0,122.0,270.0,112.0,270.0,132.0,280.0,122.0,260.0,122.0
img0024_slice_070,img0024,Distance_Transform,265,126,265.0,121.0,265.0,131.0,270.0,126.0,260.0,126.0,265.0,116.0,265.0,136.0,275.0,126.0,255.0,126.0
img0024_slice_071,img0024,Distance_Transform,258,128,258.0,123.0,258.0,133.0,263.0,128.0,253.0,128.0,258.0,118.0,258.0,138.0,268.0,128.0,248.0,128.0
img0024_slice_072,img0024,Distance_Transform,240,131,240.0,126.0,240.0,136.0,245.0,131.0,235.0,131.0,240.0,121.0,240.0,141.0,250.0,131.0,230.0,131.0
img0024_slice_073,img0024,Distance_Transform,276,117,276.0,112.0,276.0,122.0,281.0,117.0,271.0,117.0,276.0,107.0,276.0,127.0,286.0,117.0,266.0,117.0
img0024_slice_074,img0024,Distance_Transform,271,115,271.0,110.0,271.0,120.0,276.0,115.0,266.0,115.0,271.0,105.0,271.0,125.0,281.0,115.0,261.0,115.0
img0024_slice_075,img0024,CoM,301,254,301.0,249.0,,,306.0,254.0,,,301.0,244.0,,,311.0,254.0,,
img0024_slice_076,img0024,CoM,299,256,299.0,251.0,299.0,261.0,304.0,256.0,,,299.0,246.0,,,309.0,256.0,,
img0024_slice_077,img0024,CoM,297,257,297.0,252.0,297.0,262.0,302.0,257.0,292.0,257.0,297.0,247.0,297.0,267.0,307.0,257.0,,
img0024_slice_078,img0024,CoM,295,255,295.0,250.0,295.0,260.0,300.0,255.0,290.0,255.0,295.0,245.0,295.0,265.0,305.0,255.0,,
img0024_slice_079,img0024,CoM,294,255,294.0,250.0,294.0,260.0,299.0,255.0,289.0,255.0,294.0,245.0,294.0,265.0,304.0,255.0,284.0,255.0
img0024_slice_080,img0024,CoM,292,253,292.0,248.0,292.0,258.0,297.0,253.0,287.0,253.0,292.0,243.0,292.0,263.0,302.0,253.0,,
img0024_slice_081,img0024,CoM,290,249,290.0,244.0,290.0,254.0,295.0,249.0,285.0,249.0,290.0,239.0,290.0,259.0,300.0,249.0,280.0,249.0
img0024_slice_082,img0024,CoM,287,246,287.0,241.0,287.0,251.0,292.0,246.0,282.0,246.0,287.0,236.0,287.0,256.0,297.0,246.0,277.0,246.0
img0024_slice_083,img0024,Distance_Transform,250,143,250.0,138.0,250.0,148.0,255.0,143.0,245.0,143.0,250.0,133.0,250.0,153.0,260.0,143.0,240.0,143.0
img0024_slice_084,img0024,CoM,287,229,287.0,224.0,,,292.0,229.0,282.0,229.0,287.0,219.0,287.0,239.0,297.0,229.0,277.0,229.0
img0024_slice_085,img0024,CoM,286,206,286.0,201.0,286.0,211.0,291.0,206.0,281.0,206.0,286.0,196.0,286.0,216.0,296.0,206.0,276.0,206.0
img0024_slice_086,img0024,CoM,279,171,279.0,166.0,279.0,176.0,284.0,171.0,274.0,171.0,279.0,161.0,279.0,181.0,289.0,171.0,269.0,171.0
img0024_slice_087,img0024,CoM,276,165,276.0,160.0,276.0,170.0,281.0,165.0,271.0,165.0,276.0,155.0,276.0,175.0,286.0,165.0,266.0,165.0
img0024_slice_088,img0024,CoM,277,166,277.0,161.0,277.0,171.0,282.0,166.0,272.0,166.0,277.0,156.0,277.0,176.0,287.0,166.0,267.0,166.0
img0024_slice_089,img0024,CoM,278,174,278.0,169.0,278.0,179.0,283.0,174.0,273.0,174.0,278.0,164.0,278.0,184.0,288.0,174.0,268.0,174.0
img0024_slice_090,img0024,CoM,278,183,278.0,178.0,278.0,188.0,283.0,183.0,273.0,183.0,278.0,173.0,278.0,193.0,288.0,183.0,268.0,183.0
img0024_slice_091,img0024,Distance_Transform,290,146,290.0,141.0,290.0,151.0,295.0,146.0,285.0,146.0,290.0,136.0,290.0,156.0,300.0,146.0,280.0,146.0
img0024_slice_092,img0024,Distance_Transform,223,318,223.0,313.0,223.0,323.0,228.0,318.0,218.0,318.0,223.0,308.0,223.0,328.0,233.0,318.0,213.0,318.0
img0024_slice_093,img0024,CoM,243,296,243.0,291.0,243.0,301.0,,,238.0,296.0,243.0,286.0,243.0,306.0,,,,
img0024_slice_094,img0024,Distance_Transform,219,324,219.0,319.0,219.0,329.0,224.0,324.0,214.0,324.0,219.0,314.0,219.0,334.0,229.0,324.0,209.0,324.0
img0024_slice_095,img0024,Distance_Transform,218,326,218.0,321.0,218.0,331.0,223.0,326.0,213.0,326.0,218.0,316.0,218.0,336.0,228.0,326.0,208.0,326.0
img0024_slice_096,img0024,Distance_Transform,214,329,214.0,324.0,214.0,334.0,219.0,329.0,209.0,329.0,214.0,319.0,214.0,339.0,224.0,329.0,204.0,329.0
img0024_slice_097,img0024,CoM,236,305,236.0,300.0,236.0,310.0,,,231.0,305.0,,,236.0,315.0,,,226.0,305.0
img0005_slice_023,img0005,CoM,234,337,234.0,332.0,,,,,,,,,,,,,,
img0005_slice_024,img0005,CoM,237,337,237.0,332.0,237.0,342.0,242.0,337.0,232.0,337.0,,,,,,,227.0,337.0
img0005_slice_025,img0005,Distance_Transform,237,339,237.0,334.0,237.0,344.0,242.0,339.0,232.0,339.0,237.0,329.0,237.0,349.0,247.0,339.0,227.0,339.0
img0005_slice_026,img0005,Distance_Transform,240,333,240.0,328.0,240.0,338.0,245.0,333.0,235.0,333.0,240.0,323.0,240.0,343.0,250.0,333.0,230.0,333.0
img0005_slice_027,img0005,Distance_Transform,238,334,238.0,329.0,238.0,339.0,243.0,334.0,233.0,334.0,238.0,324.0,238.0,344.0,248.0,334.0,228.0,334.0
img0005_slice_028,img0005,Distance_Transform,239,334,239.0,329.0,239.0,339.0,244.0,334.0,234.0,334.0,239.0,324.0,239.0,344.0,249.0,334.0,229.0,334.0
img0005_slice_029,img0005,Distance_Transform,239,334,239.0,329.0,239.0,339.0,244.0,334.0,234.0,334.0,239.0,324.0,239.0,344.0,249.0,334.0,229.0,334.0
img0005_slice_030,img0005,Distance_Transform,235,335,235.0,330.0,235.0,340.0,240.0,335.0,230.0,335.0,235.0,325.0,235.0,345.0,245.0,335.0,225.0,335.0
img0005_slice_031,img0005,Distance_Transform,236,336,236.0,331.0,236.0,341.0,241.0,336.0,231.0,336.0,236.0,326.0,236.0,346.0,246.0,336.0,226.0,336.0
img0005_slice_032,img0005,Distance_Transform,215,127,215.0,122.0,215.0,132.0,220.0,127.0,210.0,127.0,215.0,117.0,215.0,137.0,225.0,127.0,205.0,127.0
img0005_slice_033,img0005,Distance_Transform,219,109,219.0,104.0,219.0,114.0,224.0,109.0,214.0,109.0,219.0,99.0,219.0,119.0,229.0,109.0,209.0,109.0
img0005_slice_034,img0005,Distance_Transform,216,107,216.0,102.0,216.0,112.0,221.0,107.0,211.0,107.0,216.0,97.0,216.0,117.0,226.0,107.0,206.0,107.0
img0005_slice_035,img0005,Distance_Transform,215,104,215.0,99.0,215.0,109.0,220.0,104.0,210.0,104.0,215.0,94.0,215.0,114.0,225.0,104.0,205.0,104.0
img0005_slice_036,img0005,Distance_Transform,217,103,217.0,98.0,217.0,108.0,222.0,103.0,212.0,103.0,217.0,93.0,217.0,113.0,227.0,103.0,207.0,103.0
img0005_slice_037,img0005,Distance_Transform,217,361,217.0,356.0,217.0,366.0,222.0,361.0,212.0,361.0,217.0,351.0,217.0,371.0,227.0,361.0,207.0,361.0
img0005_slice_038,img0005,Distance_Transform,217,359,217.0,354.0,217.0,364.0,222.0,359.0,212.0,359.0,217.0,349.0,217.0,369.0,227.0,359.0,207.0,359.0
img0005_slice_039,img0005,Distance_Transform,210,356,210.0,351.0,210.0,361.0,215.0,356.0,205.0,356.0,210.0,346.0,210.0,366.0,220.0,356.0,200.0,356.0
img0005_slice_040,img0005,Distance_Transform,211,357,211.0,352.0,211.0,362.0,216.0,357.0,206.0,357.0,211.0,347.0,211.0,367.0,221.0,357.0,201.0,357.0
img0005_slice_041,img0005,Distance_Transform,198,134,198.0,129.0,198.0,139.0,203.0,134.0,193.0,134.0,198.0,124.0,198.0,144.0,208.0,134.0,188.0,134.0
img0005_slice_042,img0005,Distance_Transform,207,358,207.0,353.0,207.0,363.0,212.0,358.0,202.0,358.0,207.0,348.0,207.0,368.0,217.0,358.0,197.0,358.0
img0005_slice_043,img0005,Distance_Transform,198,115,198.0,110.0,198.0,120.0,203.0,115.0,193.0,115.0,198.0,105.0,198.0,125.0,208.0,115.0,188.0,115.0
img0005_slice_044,img0005,Distance_Transform,231,354,231.0,349.0,231.0,359.0,236.0,354.0,226.0,354.0,231.0,344.0,231.0,364.0,241.0,354.0,221.0,354.0
img0005_slice_045,img0005,Distance_Transform,197,369,197.0,364.0,197.0,374.0,202.0,369.0,192.0,369.0,197.0,359.0,197.0,379.0,207.0,369.0,187.0,369.0
img0005_slice_046,img0005,Distance_Transform,205,386,205.0,381.0,205.0,391.0,210.0,386.0,200.0,386.0,205.0,376.0,205.0,396.0,215.0,386.0,195.0,386.0
img0005_slice_047,img0005,Distance_Transform,204,386,204.0,381.0,204.0,391.0,209.0,386.0,199.0,386.0,204.0,376.0,204.0,396.0,214.0,386.0,194.0,386.0
img0005_slice_048,img0005,Distance_Transform,205,389,205.0,384.0,205.0,394.0,210.0,389.0,200.0,389.0,205.0,379.0,205.0,399.0,215.0,389.0,195.0,389.0
img0005_slice_049,img0005,Distance_Transform,199,384,199.0,379.0,199.0,389.0,204.0,384.0,194.0,384.0,199.0,374.0,199.0,394.0,209.0,384.0,189.0,384.0
img0005_slice_050,img0005,Distance_Transform,189,373,189.0,368.0,189.0,378.0,194.0,373.0,184.0,373.0,189.0,363.0,189.0,383.0,199.0,373.0,179.0,373.0
img0005_slice_051,img0005,Distance_Transform,209,321,209.0,316.0,209.0,326.0,214.0,321.0,204.0,321.0,209.0,311.0,209.0,331.0,219.0,321.0,199.0,321.0
img0005_slice_052,img0005,Distance_Transform,209,321,209.0,316.0,209.0,326.0,214.0,321.0,204.0,321.0,209.0,311.0,209.0,331.0,219.0,321.0,199.0,321.0
img0005_slice_053,img0005,Distance_Transform,185,371,185.0,366.0,185.0,376.0,190.0,371.0,180.0,371.0,185.0,361.0,185.0,381.0,195.0,371.0,175.0,371.0
img0005_slice_054,img0005,Distance_Transform,185,370,185.0,365.0,185.0,375.0,190.0,370.0,180.0,370.0,185.0,360.0,185.0,380.0,195.0,370.0,175.0,370.0
img0005_slice_055,img0005,Distance_Transform,180,364,180.0,359.0,180.0,369.0,185.0,364.0,175.0,364.0,180.0,354.0,180.0,374.0,190.0,364.0,170.0,364.0
img0005_slice_056,img0005,Distance_Transform,175,352,175.0,347.0,175.0,357.0,180.0,352.0,170.0,352.0,175.0,342.0,175.0,362.0,185.0,352.0,165.0,352.0
img0005_slice_057,img0005,CoM,251,256,251.0,251.0,251.0,261.0,256.0,256.0,246.0,256.0,251.0,246.0,,,261.0,256.0,,
img0005_slice_058,img0005,CoM,256,252,256.0,247.0,256.0,257.0,261.0,252.0,251.0,252.0,256.0,242.0,256.0,262.0,266.0,252.0,246.0,252.0
img0005_slice_059,img0005,CoM,259,247,259.0,242.0,259.0,252.0,264.0,247.0,254.0,247.0,,,259.0,257.0,269.0,247.0,249.0,247.0
img0005_slice_060,img0005,Distance_Transform,177,346,177.0,341.0,177.0,351.0,182.0,346.0,172.0,346.0,177.0,336.0,177.0,356.0,187.0,346.0,167.0,346.0
img0005_slice_061,img0005,Distance_Transform,180,361,180.0,356.0,180.0,366.0,185.0,361.0,175.0,361.0,180.0,351.0,180.0,371.0,190.0,361.0,170.0,361.0
img0005_slice_062,img0005,Distance_Transform,176,351,176.0,346.0,176.0,356.0,181.0,351.0,171.0,351.0,176.0,341.0,176.0,361.0,186.0,351.0,166.0,351.0
img0005_slice_063,img0005,Distance_Transform,245,109,245.0,104.0,245.0,114.0,250.0,109.0,240.0,109.0,245.0,99.0,245.0,119.0,255.0,109.0,235.0,109.0
img0005_slice_064,img0005,Distance_Transform,246,119,246.0,114.0,246.0,124.0,251.0,119.0,241.0,119.0,246.0,109.0,246.0,129.0,256.0,119.0,236.0,119.0
img0005_slice_065,img0005,CoM,270,221,270.0,216.0,270.0,226.0,275.0,221.0,,,270.0,211.0,,,280.0,221.0,,
img0005_slice_066,img0005,CoM,271,225,271.0,220.0,271.0,230.0,276.0,225.0,266.0,225.0,271.0,215.0,,,281.0,225.0,,
img0005_slice_067,img0005,CoM,271,229,271.0,224.0,271.0,234.0,276.0,229.0,266.0,229.0,271.0,219.0,,,281.0,229.0,261.0,229.0
img0005_slice_068,img0005,CoM,273,233,273.0,228.0,273.0,238.0,278.0,233.0,268.0,233.0,273.0,223.0,273.0,243.0,283.0,233.0,263.0,233.0
img0005_slice_069,img0005,CoM,275,236,275.0,231.0,275.0,241.0,280.0,236.0,270.0,236.0,275.0,226.0,275.0,246.0,285.0,236.0,265.0,236.0
img0005_slice_070,img0005,CoM,277,238,277.0,233.0,277.0,243.0,282.0,238.0,272.0,238.0,277.0,228.0,277.0,248.0,287.0,238.0,267.0,238.0
img0005_slice_071,img0005,CoM,279,238,279.0,233.0,279.0,243.0,284.0,238.0,274.0,238.0,279.0,228.0,279.0,248.0,289.0,238.0,269.0,238.0
img0005_slice_072,img0005,CoM,279,240,279.0,235.0,279.0,245.0,284.0,240.0,274.0,240.0,279.0,230.0,279.0,250.0,289.0,240.0,269.0,240.0
img0005_slice_073,img0005,CoM,282,239,282.0,234.0,282.0,244.0,287.0,239.0,277.0,239.0,282.0,229.0,282.0,249.0,292.0,239.0,272.0,239.0
img0005_slice_074,img0005,CoM,284,239,284.0,234.0,284.0,244.0,289.0,239.0,279.0,239.0,284.0,229.0,284.0,249.0,294.0,239.0,274.0,239.0
img0005_slice_075,img0005,CoM,286,239,286.0,234.0,286.0,244.0,291.0,239.0,281.0,239.0,286.0,229.0,286.0,249.0,296.0,239.0,276.0,239.0
img0005_slice_076,img0005,CoM,289,240,289.0,235.0,289.0,245.0,294.0,240.0,284.0,240.0,289.0,230.0,289.0,250.0,299.0,240.0,279.0,240.0
img0005_slice_077,img0005,CoM,291,240,291.0,235.0,291.0,245.0,296.0,240.0,286.0,240.0,291.0,230.0,291.0,250.0,,,281.0,240.0
img0005_slice_078,img0005,CoM,293,239,293.0,234.0,293.0,244.0,298.0,239.0,288.0,239.0,293.0,229.0,293.0,249.0,,,283.0,239.0
img0005_slice_079,img0005,CoM,296,239,296.0,234.0,296.0,244.0,301.0,239.0,291.0,239.0,296.0,229.0,296.0,249.0,,,286.0,239.0
img0005_slice_080,img0005,CoM,300,238,300.0,233.0,300.0,243.0,305.0,238.0,295.0,238.0,300.0,228.0,300.0,248.0,310.0,238.0,290.0,238.0
img0005_slice_081,img0005,CoM,302,237,302.0,232.0,302.0,242.0,307.0,237.0,297.0,237.0,302.0,227.0,302.0,247.0,312.0,237.0,292.0,237.0
img0005_slice_082,img0005,CoM,304,236,304.0,231.0,304.0,241.0,309.0,236.0,299.0,236.0,304.0,226.0,304.0,246.0,314.0,236.0,294.0,236.0
img0005_slice_083,img0005,CoM,304,233,304.0,228.0,304.0,238.0,309.0,233.0,299.0,233.0,304.0,223.0,304.0,243.0,314.0,233.0,294.0,233.0
img0005_slice_084,img0005,CoM,305,230,305.0,225.0,305.0,235.0,310.0,230.0,300.0,230.0,305.0,220.0,305.0,240.0,315.0,230.0,295.0,230.0
img0005_slice_085,img0005,CoM,307,220,307.0,215.0,307.0,225.0,312.0,220.0,302.0,220.0,307.0,210.0,307.0,230.0,317.0,220.0,297.0,220.0
img0005_slice_086,img0005,CoM,309,210,309.0,205.0,309.0,215.0,314.0,210.0,304.0,210.0,309.0,200.0,309.0,220.0,319.0,210.0,299.0,210.0
img0005_slice_087,img0005,CoM,311,198,311.0,193.0,311.0,203.0,316.0,198.0,306.0,198.0,311.0,188.0,311.0,208.0,321.0,198.0,301.0,198.0
img0005_slice_088,img0005,CoM,313,188,313.0,183.0,313.0,193.0,318.0,188.0,308.0,188.0,313.0,178.0,313.0,198.0,323.0,188.0,303.0,188.0
img0005_slice_089,img0005,CoM,312,182,312.0,177.0,312.0,187.0,317.0,182.0,307.0,182.0,312.0,172.0,312.0,192.0,322.0,182.0,302.0,182.0
img0005_slice_090,img0005,CoM,310,178,310.0,173.0,310.0,183.0,315.0,178.0,305.0,178.0,310.0,168.0,310.0,188.0,320.0,178.0,300.0,178.0
img0005_slice_091,img0005,CoM,310,173,310.0,168.0,310.0,178.0,315.0,173.0,305.0,173.0,310.0,163.0,310.0,183.0,320.0,173.0,300.0,173.0
img0005_slice_092,img0005,CoM,305,168,305.0,163.0,305.0,173.0,310.0,168.0,300.0,168.0,305.0,158.0,305.0,178.0,315.0,168.0,295.0,168.0
img0005_slice_093,img0005,CoM,298,168,298.0,163.0,298.0,173.0,303.0,168.0,293.0,168.0,298.0,158.0,298.0,178.0,308.0,168.0,288.0,168.0
img0005_slice_094,img0005,CoM,294,167,294.0,162.0,294.0,172.0,299.0,167.0,289.0,167.0,294.0,157.0,294.0,177.0,304.0,167.0,284.0,167.0
img0005_slice_095,img0005,CoM,292,170,292.0,165.0,292.0,175.0,297.0,170.0,287.0,170.0,292.0,160.0,292.0,180.0,302.0,170.0,282.0,170.0
img0005_slice_096,img0005,CoM,291,172,291.0,167.0,291.0,177.0,296.0,172.0,286.0,172.0,291.0,162.0,291.0,182.0,301.0,172.0,281.0,172.0
img0005_slice_097,img0005,CoM,288,177,288.0,172.0,288.0,182.0,293.0,177.0,283.0,177.0,288.0,167.0,288.0,187.0,298.0,177.0,278.0,177.0
img0005_slice_098,img0005,CoM,285,183,285.0,178.0,,,290.0,183.0,,,285.0,173.0,,,295.0,183.0,,
img0005_slice_099,img0005,Distance_Transform,311,153,311.0,148.0,311.0,158.0,316.0,153.0,306.0,153.0,311.0,143.0,311.0,163.0,321.0,153.0,301.0,153.0
img0005_slice_100,img0005,Distance_Transform,212,282,212.0,277.0,212.0,287.0,217.0,282.0,207.0,282.0,212.0,272.0,212.0,292.0,222.0,282.0,202.0,282.0
img0005_slice_101,img0005,CoM,224,273,,,224.0,278.0,,,219.0,273.0,,,224.0,283.0,,,214.0,273.0
img0005_slice_102,img0005,CoM,213,279,213.0,274.0,213.0,284.0,218.0,279.0,208.0,279.0,213.0,269.0,213.0,289.0,223.0,279.0,203.0,279.0
img0005_slice_103,img0005,CoM,226,280,,,226.0,285.0,,,221.0,280.0,,,,,,,216.0,280.0
img0005_slice_104,img0005,Distance_Transform,207,285,207.0,280.0,207.0,290.0,212.0,285.0,202.0,285.0,207.0,275.0,207.0,295.0,217.0,285.0,197.0,285.0
img0005_slice_105,img0005,Distance_Transform,207,285,207.0,280.0,207.0,290.0,212.0,285.0,202.0,285.0,207.0,275.0,207.0,295.0,217.0,285.0,197.0,285.0
img0005_slice_106,img0005,Distance_Transform,207,285,207.0,280.0,207.0,290.0,212.0,285.0,202.0,285.0,207.0,275.0,207.0,295.0,217.0,285.0,197.0,285.0
img0005_slice_107,img0005,Distance_Transform,206,286,206.0,281.0,206.0,291.0,211.0,286.0,201.0,286.0,206.0,276.0,206.0,296.0,216.0,286.0,196.0,286.0
img0005_slice_108,img0005,Distance_Transform,300,275,300.0,270.0,300.0,280.0,305.0,275.0,295.0,275.0,300.0,265.0,300.0,285.0,310.0,275.0,290.0,275.0
img0005_slice_109,img0005,Distance_Transform,301,277,301.0,272.0,301.0,282.0,306.0,277.0,296.0,277.0,301.0,267.0,301.0,287.0,311.0,277.0,291.0,277.0
img0005_slice_110,img0005,Distance_Transform,301,276,301.0,271.0,301.0,281.0,306.0,276.0,296.0,276.0,301.0,266.0,301.0,286.0,311.0,276.0,291.0,276.0
img0005_slice_111,img0005,Distance_Transform,300,273,300.0,268.0,300.0,278.0,305.0,273.0,295.0,273.0,300.0,263.0,300.0,283.0,310.0,273.0,290.0,273.0
img0005_slice_112,img0005,Distance_Transform,304,266,304.0,261.0,304.0,271.0,309.0,266.0,299.0,266.0,304.0,256.0,304.0,276.0,314.0,266.0,294.0,266.0
img0005_slice_113,img0005,Distance_Transform,304,262,304.0,257.0,304.0,267.0,309.0,262.0,299.0,262.0,304.0,252.0,304.0,272.0,314.0,262.0,294.0,262.0
img0005_slice_114,img0005,Distance_Transform,300,273,300.0,268.0,300.0,278.0,305.0,273.0,295.0,273.0,300.0,263.0,300.0,283.0,310.0,273.0,290.0,273.0
img0005_slice_115,img0005,Distance_Transform,299,266,299.0,261.0,299.0,271.0,304.0,266.0,294.0,266.0,299.0,256.0,299.0,276.0,309.0,266.0,289.0,266.0
img0005_slice_116,img0005,Distance_Transform,302,261,302.0,256.0,302.0,266.0,307.0,261.0,297.0,261.0,302.0,251.0,302.0,271.0,312.0,261.0,292.0,261.0
img0013_slice_045,img0013,CoM,284,268,284.0,263.0,284.0,273.0,289.0,268.0,279.0,268.0,284.0,258.0,284.0,278.0,294.0,268.0,,
img0013_slice_046,img0013,CoM,286,268,286.0,263.0,286.0,273.0,291.0,268.0,281.0,268.0,286.0,258.0,286.0,278.0,296.0,268.0,,
img0013_slice_047,img0013,Distance_Transform,294,280,294.0,275.0,294.0,285.0,299.0,280.0,289.0,280.0,294.0,270.0,294.0,290.0,304.0,280.0,284.0,280.0
img0013_slice_048,img0013,Distance_Transform,296,281,296.0,276.0,296.0,286.0,301.0,281.0,291.0,281.0,296.0,271.0,296.0,291.0,306.0,281.0,286.0,281.0
img0013_slice_049,img0013,CoM,293,267,,,293.0,272.0,298.0,267.0,,,293.0,257.0,293.0,277.0,,,,
img0013_slice_050,img0013,CoM,295,267,,,295.0,272.0,300.0,267.0,290.0,267.0,,,295.0,277.0,305.0,267.0,,
img0013_slice_051,img0013,Distance_Transform,302,276,302.0,271.0,302.0,281.0,307.0,276.0,297.0,276.0,302.0,266.0,302.0,286.0,312.0,276.0,292.0,276.0
img0013_slice_052,img0013,Distance_Transform,303,277,303.0,272.0,303.0,282.0,308.0,277.0,298.0,277.0,303.0,267.0,303.0,287.0,313.0,277.0,293.0,277.0
img0013_slice_053,img0013,Distance_Transform,304,273,304.0,268.0,304.0,278.0,309.0,273.0,299.0,273.0,304.0,263.0,304.0,283.0,314.0,273.0,294.0,273.0
img0013_slice_054,img0013,CoM,305,247,305.0,242.0,,,,,300.0,247.0,305.0,237.0,305.0,257.0,,,295.0,247.0
img0013_slice_055,img0013,Distance_Transform,301,267,301.0,262.0,301.0,272.0,306.0,267.0,296.0,267.0,301.0,257.0,301.0,277.0,311.0,267.0,291.0,267.0
img0013_slice_056,img0013,CoM,308,237,308.0,232.0,308.0,242.0,,,303.0,237.0,,,,,,,298.0,237.0
img0013_slice_057,img0013,CoM,299,226,,,299.0,231.0,304.0,226.0,294.0,226.0,,,299.0,236.0,,,289.0,226.0
img0013_slice_058,img0013,Distance_Transform,280,142,280.0,137.0,280.0,147.0,285.0,142.0,275.0,142.0,280.0,132.0,280.0,152.0,290.0,142.0,270.0,142.0
img0013_slice_059,img0013,Distance_Transform,265,137,265.0,132.0,265.0,142.0,270.0,137.0,260.0,137.0,265.0,127.0,265.0,147.0,275.0,137.0,255.0,137.0
img0013_slice_060,img0013,Distance_Transform,334,83,334.0,78.0,334.0,88.0,339.0,83.0,329.0,83.0,334.0,73.0,334.0,93.0,344.0,83.0,324.0,83.0
img0013_slice_061,img0013,Distance_Transform,342,88,342.0,83.0,342.0,93.0,347.0,88.0,337.0,88.0,342.0,78.0,342.0,98.0,352.0,88.0,332.0,88.0
img0013_slice_062,img0013,Distance_Transform,346,91,346.0,86.0,346.0,96.0,351.0,91.0,341.0,91.0,346.0,81.0,346.0,101.0,356.0,91.0,336.0,91.0
img0013_slice_063,img0013,Distance_Transform,345,92,345.0,87.0,345.0,97.0,350.0,92.0,340.0,92.0,345.0,82.0,345.0,102.0,355.0,92.0,335.0,92.0
img0013_slice_064,img0013,Distance_Transform,354,101,354.0,96.0,354.0,106.0,359.0,101.0,349.0,101.0,354.0,91.0,354.0,111.0,364.0,101.0,344.0,101.0
img0013_slice_065,img0013,Distance_Transform,351,102,351.0,97.0,351.0,107.0,356.0,102.0,346.0,102.0,351.0,92.0,351.0,112.0,361.0,102.0,341.0,102.0
img0013_slice_066,img0013,Distance_Transform,351,102,351.0,97.0,351.0,107.0,356.0,102.0,346.0,102.0,351.0,92.0,351.0,112.0,361.0,102.0,341.0,102.0
img0013_slice_067,img0013,Distance_Transform,353,105,353.0,100.0,353.0,110.0,358.0,105.0,348.0,105.0,353.0,95.0,353.0,115.0,363.0,105.0,343.0,105.0
